time_ns,Omega_x_rad_per_ns,Omega_y_rad_per_ns
1.812500000000e+01,8.971410469132e-02,3.034469999018e-02
1.854166666667e+01,8.841616656731e-02,2.941678237206e-02
1.895833333333e+01,8.634572580515e-02,2.682230697099e-02
1.937500000000e+01,8.352787651217e-02,2.366685914206e-02
1.979166666667e+01,8.045119631436e-02,2.108171283227e-02
2.020833333333e+01,7.796860758357e-02,1.988739131400e-02
2.062500000000e+01,7.696710682448e-02,2.031483293076e-02
2.104166666667e+01,7.795921019614e-02,2.194480982234e-02
2.145833333333e+01,8.082517655011e-02,2.388292199453e-02
2.187500000000e+01,8.484080010662e-02,2.506507470199e-02
2.229166666667e+01,8.893241422304e-02,2.459059210881e-02
2.270833333333e+01,9.197763949725e-02,2.201701502962e-02
2.312500000000e+01,9.302340253066e-02,1.752669225754e-02
2.354166666667e+01,9.145085399040e-02,1.188259385897e-02
2.395833333333e+01,8.717348958456e-02,6.206355862454e-03
2.437500000000e+01,8.083130638056e-02,1.681235785529e-03
2.479166666667e+01,7.381222307202e-02,-7.830546692763e-04
2.520833333333e+01,6.795491667478e-02,-9.040250153064e-04
2.562500000000e+01,6.495040860671e-02,7.430982578683e-04
2.604166666667e+01,6.566630979334e-02,2.818817394773e-03
2.645833333333e+01,6.972881055361e-02,3.670314943291e-03
2.687500000000e+01,7.559028893054e-02,1.926362985372e-03
2.729166666667e+01,8.103844061322e-02,-3.039007946209e-03
2.770833333333e+01,8.388182741000e-02,-1.089772787351e-02
2.812500000000e+01,8.253091801274e-02,-2.039665289276e-02
2.854166666667e+01,7.635287025262e-02,-2.960861599378e-02
2.895833333333e+01,6.584969523224e-02,-3.640677276177e-02
2.937500000000e+01,5.271658447865e-02,-3.908736504279e-02
2.979166666667e+01,3.967847776689e-02,-3.699251177652e-02
3.020833333333e+01,2.991256474085e-02,-3.095591521735e-02
3.062500000000e+01,2.605312322418e-02,-2.332876713419e-02
3.104166666667e+01,2.916150801720e-02,-1.735207841724e-02
3.145833333333e+01,3.827316072776e-02,-1.595680472230e-02
3.187500000000e+01,5.087680888559e-02,-2.055560534252e-02
3.229166666667e+01,6.405274673025e-02,-3.052671782908e-02
3.270833333333e+01,7.556752741825e-02,-4.364502237986e-02
3.312500000000e+01,8.439252947227e-02,-5.708551905833e-02
3.354166666667e+01,9.062624924517e-02,-6.836021775522e-02
3.395833333333e+01,9.510131676803e-02,-7.577127274522e-02
3.437500000000e+01,9.889056844870e-02,-7.839967828580e-02
3.479166666667e+01,1.028114984101e-01,-7.595560632107e-02
3.520833333333e+01,1.070838415991e-01,-6.876557018955e-02
3.562500000000e+01,1.113094067422e-01,-5.785272903129e-02
3.604166666667e+01,1.147351019305e-01,-4.487836785708e-02
3.645833333333e+01,1.165686435437e-01,-3.185449268007e-02
3.687500000000e+01,1.161791512580e-01,-2.075217984374e-02
3.729166666667e+01,1.131859807020e-01,-1.315447232907e-02
3.770833333333e+01,1.074895493701e-01,-1.000280151548e-02
3.812500000000e+01,9.923965423027e-02,-1.144400233780e-02
3.854166666667e+01,8.872318974903e-02,-1.683024167722e-02
3.895833333333e+01,7.623866367210e-02,-2.493832323280e-02
3.937500000000e+01,6.209288478937e-02,-3.436894502021e-02
3.979166666667e+01,4.677251918199e-02,-4.394323656471e-02
4.020833333333e+01,3.116482150992e-02,-5.290798534302e-02
4.062500000000e+01,1.663001507904e-02,-6.091879521386e-02
4.104166666667e+01,4.843263944669e-03,-6.791771724953e-02
4.145833333333e+01,-2.514666790593e-03,-7.401781494324e-02
4.187500000000e+01,-4.091905378761e-03,-7.941044716834e-02
4.229166666667e+01,8.399628977020e-04,-8.426522240228e-02
4.270833333333e+01,1.214467820270e-02,-8.864070599186e-02
4.312500000000e+01,2.867711754900e-02,-9.247980796519e-02
4.354166666667e+01,4.834270665008e-02,-9.572483874733e-02
4.395833333333e+01,6.844425322392e-02,-9.846297382482e-02
4.437500000000e+01,8.624721485639e-02,-1.009405265276e-01
4.479166666667e+01,9.953416180805e-02,-1.033774418127e-01
4.520833333333e+01,1.069261179138e-01,-1.056964415138e-01
4.562500000000e+01,1.079254860889e-01,-1.073604754801e-01
4.604166666667e+01,1.027983410131e-01,-1.074195764038e-01
4.645833333333e+01,9.242306780259e-02,-1.047314570317e-01
4.687500000000e+01,7.814054675015e-02,-9.827365072697e-02
4.729166666667e+01,6.158653202876e-02,-8.749244419837e-02
4.770833333333e+01,4.451472465285e-02,-7.263104077848e-02
4.812500000000e+01,2.864792724309e-02,-5.491561966195e-02
4.854166666667e+01,1.554096573569e-02,-3.645133415308e-02
4.895833333333e+01,6.353372232329e-03,-1.979349477266e-02
4.937500000000e+01,1.463148721997e-03,-7.347195183846e-03
4.979166666667e+01,4.450339168853e-05,-8.136867028407e-04
