time_ns,Omega_x_rad_per_ns,Omega_y_rad_per_ns
1.687500000000e+01,-9.743602599637e-03,9.376646018631e-02
1.729166666667e+01,-1.000590018220e-02,9.827409892459e-02
1.770833333333e+01,-1.025918468618e-02,1.028021409750e-01
1.812500000000e+01,-1.047514020151e-02,1.073228833116e-01
1.854166666667e+01,-1.063148214429e-02,1.117941813798e-01
1.895833333333e+01,-1.071757841128e-02,1.161643321475e-01
1.937500000000e+01,-1.073699803384e-02,1.203791865709e-01
1.979166666667e+01,-1.070641202244e-02,1.243896981687e-01
2.020833333333e+01,-1.065119861243e-02,1.281580505894e-01
2.062500000000e+01,-1.059892100050e-02,1.316609090758e-01
2.104166666667e+01,-1.057235081215e-02,1.348890965019e-01
2.145833333333e+01,-1.058378872252e-02,1.378439077650e-01
2.187500000000e+01,-1.063207639439e-02,1.405311167208e-01
2.229166666667e+01,-1.070299876499e-02,1.429542905739e-01
2.270833333333e+01,-1.077292017778e-02,1.451091732557e-01
2.312500000000e+01,-1.081469534465e-02,1.469806015134e-01
2.354166666667e+01,-1.080434400325e-02,1.485427553594e-01
2.395833333333e+01,-1.072680948325e-02,1.497626882069e-01
2.437500000000e+01,-1.057937261374e-02,1.506062481543e-01
2.479166666667e+01,-1.037189540404e-02,1.510448989879e-01
2.520833333333e+01,-1.012386999595e-02,1.510617257311e-01
2.562500000000e+01,-9.859047994177e-03,1.506551170079e-01
2.604166666667e+01,-9.599027535866e-03,1.498392001147e-01
2.645833333333e+01,-9.357434478376e-03,1.486409177821e-01
2.687500000000e+01,-9.136187258914e-03,1.470944762356e-01
2.729166666667e+01,-8.924817070660e-03,1.452345537823e-01
2.770833333333e+01,-8.703050735868e-03,1.430899726883e-01
2.812500000000e+01,-8.446039711383e-03,1.406794236143e-01
2.854166666667e+01,-8.130939758658e-03,1.380103159560e-01
2.895833333333e+01,-7.743184268411e-03,1.350810351388e-01
2.937500000000e+01,-7.280845677428e-03,1.318860166631e-01
2.979166666667e+01,-6.755937054273e-03,1.284223161187e-01
3.020833333333e+01,-6.192260864480e-03,1.246959509137e-01
3.062500000000e+01,-5.620279425202e-03,1.207263191911e-01
3.104166666667e+01,-5.070246055180e-03,1.165474631008e-01
3.145833333333e+01,-4.565303419754e-03,1.122057280519e-01
3.187500000000e+01,-4.116301432613e-03,1.077542848664e-01
3.229166666667e+01,-3.719688631523e-03,1.032457988296e-01
3.270833333333e+01,-3.359076840540e-03,9.872503816498e-02
3.312500000000e+01,-3.010151292920e-03,9.422327651215e-02
3.354166666667e+01,-2.647729895640e-03,8.975593171246e-02
3.395833333333e+01,-2.253190661540e-03,8.532408977458e-02
3.437500000000e+01,-1.820343356959e-03,8.091958196287e-02
3.479166666667e+01,-1.358168332770e-03,7.653236121048e-02
3.520833333333e+01,-8.896062767600e-04,7.215829891265e-02
3.562500000000e+01,-4.465741901944e-04,6.780536203225e-02
3.604166666667e+01,-6.235952760542e-05,6.349648716703e-02
3.645833333333e+01,2.367420556953e-04,5.926826712122e-02
3.687500000000e+01,4.384184771308e-04,5.516561717443e-02
3.729166666667e+01,5.481071497534e-04,5.123363352649e-02
3.770833333333e+01,5.884329762103e-04,4.750862924441e-02
3.812500000000e+01,5.942766052822e-04,4.401062735891e-02
3.854166666667e+01,6.045401146779e-04,4.073931485668e-02
3.895833333333e+01,6.525564277994e-04,3.767466499385e-02
3.937500000000e+01,7.575094800549e-04,3.478230155632e-02
3.979166666667e+01,9.190745052678e-04,3.202248095092e-02
4.020833333333e+01,1.116772737084e-03,2.936060423446e-02
4.062500000000e+01,1.314421649926e-03,2.677669023193e-02
4.104166666667e+01,1.468812136899e-03,2.427137999955e-02
4.145833333333e+01,1.540660162683e-03,2.186679111621e-02
4.187500000000e+01,1.505233535458e-03,1.960173696055e-02
4.229166666667e+01,1.360017791854e-03,1.752219525704e-02
