time_ns,Omega_x_rad_per_ns,Omega_y_rad_per_ns
2.895833333333e+01,-1.330634375618e-01,2.003057352879e-01
2.937500000000e+01,-1.410919672194e-01,1.937630933612e-01
2.979166666667e+01,-1.481106542490e-01,1.874395044423e-01
3.020833333333e+01,-1.536266467636e-01,1.818011738084e-01
3.062500000000e+01,-1.576676038006e-01,1.769591983543e-01
3.104166666667e+01,-1.607340179987e-01,1.726709695020e-01
3.145833333333e+01,-1.636499094249e-01,1.684581210119e-01
3.187500000000e+01,-1.673245337994e-01,1.637705912983e-01
3.229166666667e+01,-1.724527742747e-01,1.581298070911e-01
3.270833333333e+01,-1.792252868056e-01,1.512343781751e-01
3.312500000000e+01,-1.871552628755e-01,1.430546587419e-01
3.354166666667e+01,-1.951188193977e-01,1.339202296317e-01
3.395833333333e+01,-2.016243084373e-01,1.245302685212e-01
3.437500000000e+01,-2.051933818146e-01,1.157981226760e-01
3.479166666667e+01,-2.046662153341e-01,1.085513973854e-01
3.520833333333e+01,-1.993384460717e-01,1.032380712971e-01
3.562500000000e+01,-1.890004867107e-01,9.977560500947e-02
3.604166666667e+01,-1.739761192651e-01,9.757334119738e-02
3.645833333333e+01,-1.551396385203e-01,9.571131404470e-02
3.687500000000e+01,-1.338021468643e-01,9.324757989270e-02
3.729166666667e+01,-1.113977599077e-01,8.955300196002e-02
3.770833333333e+01,-8.903657610744e-02,8.449280596779e-02
3.812500000000e+01,-6.712700060040e-02,7.832043229762e-02
3.854166666667e+01,-4.529600021493e-02,7.132165707276e-02
3.895833333333e+01,-2.271012188129e-02,6.340135582916e-02
3.937500000000e+01,1.298734183044e-03,5.382797400960e-02
3.979166666667e+01,2.654285608788e-02,4.127437931803e-02
4.020833333333e+01,5.148635272263e-02,2.421070781187e-02
4.062500000000e+01,7.313933565495e-02,1.626138896441e-03
4.104166666667e+01,8.742961694637e-02,-2.606968419861e-02
4.145833333333e+01,9.007122890159e-02,-5.627498106270e-02
4.187500000000e+01,7.786101874781e-02,-8.395933056262e-02
4.229166666667e+01,5.014265678652e-02,-1.023124636789e-01
4.270833333333e+01,9.906027325468e-03,-1.043802585853e-01
4.312500000000e+01,-3.614825260959e-02,-8.535228874283e-02
4.354166666667e+01,-7.899180524509e-02,-4.467709711149e-02
4.395833333333e+01,-1.098187084984e-01,1.302522229857e-02
4.437500000000e+01,-1.227234872094e-01,7.888650649646e-02
4.479166666667e+01,-1.162533718298e-01,1.422603909037e-01
4.520833333333e+01,-9.321952152541e-02,1.936016084723e-01
4.562500000000e+01,-5.920538261092e-02,2.265073307479e-01
4.604166666667e+01,-2.080574219553e-02,2.383603252150e-01
4.645833333333e+01,1.565268049390e-02,2.298900173529e-01
4.687500000000e+01,4.486081603468e-02,2.043630985048e-01
4.729166666667e+01,6.307812068383e-02,1.668680433498e-01
4.770833333333e+01,6.865846126326e-02,1.236563610717e-01
4.812500000000e+01,6.239634750934e-02,8.127610189118e-02
4.854166666667e+01,4.743518491286e-02,4.543524225682e-02
4.895833333333e+01,2.864604614908e-02,1.985665337524e-02
4.937500000000e+01,1.160381553957e-02,5.497999167822e-03
4.979166666667e+01,1.385991547516e-03,3.887544587842e-04
