time_ns,Omega_x_rad_per_ns,Omega_y_rad_per_ns
3.937500000000e+01,2.111770869890e-03,1.726340176913e-02
3.979166666667e+01,2.055798857383e-03,1.588212625077e-02
4.020833333333e+01,2.021886427637e-03,1.454779668356e-02
4.062500000000e+01,1.991303322978e-03,1.325229606719e-02
4.104166666667e+01,1.942862309268e-03,1.199813135322e-02
4.145833333333e+01,1.858376786373e-03,1.079829875957e-02
4.187500000000e+01,1.727670772836e-03,9.673361580224e-03
4.229166666667e+01,1.551885174304e-03,8.646315957196e-03
4.270833333333e+01,1.344184273150e-03,7.736392450672e-03
4.312500000000e+01,1.127557485524e-03,6.953259536857e-03
4.354166666667e+01,9.300986548209e-04,6.293072563447e-03
4.395833333333e+01,7.787664534985e-04,5.737440680237e-03
4.437500000000e+01,6.930340663582e-04,5.255740699166e-03
4.479166666667e+01,6.799210917037e-04,4.810434107713e-03
4.520833333333e+01,7.316357262252e-04,4.364320090943e-03
4.562500000000e+01,8.264930477773e-04,3.888155615961e-03
4.604166666667e+01,9.330392752047e-04,3.366918394464e-03
4.645833333333e+01,1.016569697776e-03,2.803227055460e-03
4.687500000000e+01,1.046652183320e-03,2.217021643450e-03
4.729166666667e+01,1.003996307527e-03,1.641420616204e-03
4.770833333333e+01,8.851098053275e-04,1.115526972012e-03
4.812500000000e+01,7.036435248638e-04,6.756611286016e-04
4.854166666667e+01,4.880446131283e-04,3.468877480853e-04
4.895833333333e+01,2.759552290947e-04,1.366832425420e-04
4.937500000000e+01,1.065257155969e-04,3.215778743225e-05
4.979166666667e+01,1.228958818248e-05,1.491779709090e-06
