time_ns,Omega_x_rad_per_ns,Omega_y_rad_per_ns
2.062500000000e+01,-1.548162565390e-02,5.051992086214e-02
2.104166666667e+01,-1.783302464311e-02,4.975489377206e-02
2.145833333333e+01,-1.979135520147e-02,5.034157702552e-02
2.187500000000e+01,-2.098175880485e-02,5.192821431022e-02
2.229166666667e+01,-2.116644718078e-02,5.397485152205e-02
2.270833333333e+01,-2.031805045268e-02,5.588433748857e-02
2.312500000000e+01,-1.863385597480e-02,5.713809479863e-02
2.354166666667e+01,-1.648825284565e-02,5.740491377908e-02
2.395833333333e+01,-1.433838386650e-02,5.660537066406e-02
2.437500000000e+01,-1.260938291654e-02,5.492381574084e-02
2.479166666667e+01,-1.158802369882e-02,5.276311992182e-02
2.520833333333e+01,-1.134875693380e-02,5.064343186850e-02
2.562500000000e+01,-1.172906227136e-02,4.906139232301e-02
2.604166666667e+01,-1.236354753902e-02,4.834529772076e-02
2.645833333333e+01,-1.277468695056e-02,4.855161395660e-02
2.687500000000e+01,-1.250136226262e-02,4.943919542073e-02
2.729166666667e+01,-1.123140910760e-02,5.053117910246e-02
2.770833333333e+01,-8.900252049832e-03,5.124409255688e-02
2.812500000000e+01,-5.726598352470e-03,5.104527725818e-02
2.854166666667e+01,-2.173150569721e-03,4.959959512844e-02
2.895833333333e+01,1.160527361203e-03,4.687655544095e-02
2.937500000000e+01,3.688895159847e-03,4.319665087561e-02
2.979166666667e+01,4.999399530418e-03,3.919805329540e-02
3.020833333333e+01,4.977897697087e-03,3.571271348171e-02
3.062500000000e+01,3.858005424662e-03,3.356584861116e-02
3.104166666667e+01,2.162458333693e-03,3.335085988097e-02
3.145833333333e+01,5.378006202094e-04,3.525993475790e-02
3.187500000000e+01,-4.652415764009e-04,3.904134096129e-02
3.229166666667e+01,-5.763858563015e-04,4.410112620065e-02
3.270833333333e+01,1.220325192619e-04,4.969865173535e-02
3.312500000000e+01,1.253458057157e-03,5.514743934977e-02
3.354166666667e+01,2.290087435067e-03,5.994661751783e-02
3.395833333333e+01,2.710436566671e-03,6.381527519989e-02
3.437500000000e+01,2.123980552323e-03,6.664855228386e-02
3.479166666667e+01,3.513187453199e-04,6.844059262136e-02
3.520833333333e+01,-2.537066234371e-03,6.922085630778e-02
3.562500000000e+01,-6.227945086176e-03,6.902799602165e-02
3.604166666667e+01,-1.022510618030e-02,6.791274083657e-02
3.645833333333e+01,-1.395088417802e-02,6.594353410515e-02
3.687500000000e+01,-1.685897181316e-02,6.319873911925e-02
3.729166666667e+01,-1.852781097033e-02,5.975064329009e-02
3.770833333333e+01,-1.871939967452e-02,5.565537787283e-02
3.812500000000e+01,-1.740165995264e-02,5.095543304186e-02
3.854166666667e+01,-1.473590734907e-02,4.569171834736e-02
3.895833333333e+01,-1.103159633054e-02,3.992120495007e-02
3.937500000000e+01,-6.677067343591e-03,3.374077827597e-02
3.979166666667e+01,-2.065681785966e-03,2.731682416878e-02
4.020833333333e+01,2.459989478946e-03,2.090923063956e-02
4.062500000000e+01,6.635484172812e-03,1.486835289929e-02
4.104166666667e+01,1.028305330116e-02,9.588681057460e-03
4.145833333333e+01,1.332097849535e-02,5.424380998453e-03
4.187500000000e+01,1.578181274148e-02,2.593554272794e-03
4.229166666667e+01,1.782538566295e-02,1.103753641877e-03
4.270833333333e+01,1.971891042844e-02,7.204886581409e-04
