time_ns,Omega_x_rad_per_ns,Omega_y_rad_per_ns
1.729166666667e+01,3.012487484051e-18,4.919765415055e-02
1.770833333333e+01,3.151665998915e-18,5.147061178960e-02
1.812500000000e+01,3.290654434822e-18,5.374046520373e-02
1.854166666667e+01,3.428143178354e-18,5.598582678272e-02
1.895833333333e+01,3.562529241462e-18,5.818051774508e-02
1.937500000000e+01,3.692138751392e-18,6.029720167419e-02
1.979166666667e+01,3.815462174345e-18,6.231122601230e-02
2.020833333333e+01,3.931343903276e-18,6.420371826412e-02
2.062500000000e+01,4.039080550820e-18,6.596319124228e-02
2.104166666667e+01,4.138406324325e-18,6.758530422333e-02
2.145833333333e+01,4.229372981077e-18,6.907090246790e-02
2.187500000000e+01,4.312158635563e-18,7.042289480632e-02
2.229166666667e+01,4.386857371193e-18,7.164281773729e-02
2.270833333333e+01,4.453305823686e-18,7.272800331959e-02
2.312500000000e+01,4.510992727625e-18,7.367010195536e-02
2.354166666667e+01,4.559075574492e-18,7.445535443633e-02
2.395833333333e+01,4.596500673137e-18,7.506655268013e-02
2.437500000000e+01,4.622196167774e-18,7.548619195335e-02
2.479166666667e+01,4.635288760183e-18,7.570001021372e-02
2.520833333333e+01,4.635288760183e-18,7.570001021372e-02
2.562500000000e+01,4.622196167774e-18,7.548619195335e-02
2.604166666667e+01,4.596500673137e-18,7.506655268013e-02
2.645833333333e+01,4.559075574492e-18,7.445535443633e-02
2.687500000000e+01,4.510992727625e-18,7.367010195536e-02
2.729166666667e+01,4.453305823686e-18,7.272800331959e-02
2.770833333333e+01,4.386857371193e-18,7.164281773729e-02
2.812500000000e+01,4.312158635563e-18,7.042289480632e-02
2.854166666667e+01,4.229372981077e-18,6.907090246790e-02
2.895833333333e+01,4.138406324325e-18,6.758530422333e-02
2.937500000000e+01,4.039080550820e-18,6.596319124228e-02
2.979166666667e+01,3.931343903276e-18,6.420371826412e-02
3.020833333333e+01,3.815462174345e-18,6.231122601230e-02
3.062500000000e+01,3.692138751392e-18,6.029720167419e-02
3.104166666667e+01,3.562529241462e-18,5.818051774508e-02
3.145833333333e+01,3.428143178354e-18,5.598582678272e-02
3.187500000000e+01,3.290654434822e-18,5.374046520373e-02
3.229166666667e+01,3.151665998915e-18,5.147061178960e-02
3.270833333333e+01,3.012487484051e-18,4.919765415055e-02
3.312500000000e+01,2.873981680972e-18,4.693568272865e-02
3.354166666667e+01,2.736519888419e-18,4.469076129254e-02
3.395833333333e+01,2.600058641577e-18,4.246218000794e-02
3.437500000000e+01,2.464319514066e-18,4.024539182696e-02
3.479166666667e+01,2.329026725937e-18,3.803589292127e-02
3.520833333333e+01,2.194141316237e-18,3.583304701019e-02
3.562500000000e+01,2.060029968770e-18,3.364284249474e-02
3.604166666667e+01,1.927521764309e-18,3.147881929142e-02
3.645833333333e+01,1.797833717852e-18,2.936085276349e-02
3.687500000000e+01,1.672379268056e-18,2.731202611595e-02
3.729166666667e+01,1.552504621216e-18,2.535432456602e-02
3.770833333333e+01,1.439218144177e-18,2.350421599402e-02
3.812500000000e+01,1.332982390134e-18,2.176925446688e-02
3.854166666667e+01,1.233625208895e-18,2.014662855860e-02
3.895833333333e+01,1.140398465709e-18,1.862412030151e-02
3.937500000000e+01,1.052176681850e-18,1.718334923314e-02
3.979166666667e+01,9.677521983711e-19,1.580459278618e-02
4.020833333333e+01,8.861571910901e-19,1.447204519225e-02
4.062500000000e+01,8.069329183629e-19,1.317821463176e-02
4.104166666667e+01,7.302760416885e-19,1.192631283072e-02
4.145833333333e+01,6.570191202320e-19,1.072993651213e-02
4.187500000000e+01,5.884414144501e-19,9.609977584717e-03
4.229166666667e+01,5.259478259112e-19,8.589379832249e-03
4.270833333333e+01,4.706880775046e-19,7.686919654422e-03
4.312500000000e+01,4.232064874254e-19,6.911486441970e-03
4.354166666667e+01,3.832098848016e-19,6.258292351206e-03
