time_ns,Omega_x_rad_per_ns,Omega_y_rad_per_ns
3.854166666667e+01,4.029325711720e-02,0.000000000000e+00
3.895833333333e+01,3.724824060301e-02,0.000000000000e+00
3.937500000000e+01,3.436669846628e-02,0.000000000000e+00
3.979166666667e+01,3.160918557236e-02,0.000000000000e+00
4.020833333333e+01,2.894409038450e-02,0.000000000000e+00
4.062500000000e+01,2.635642926351e-02,0.000000000000e+00
4.104166666667e+01,2.385262566144e-02,0.000000000000e+00
4.145833333333e+01,2.145987302427e-02,0.000000000000e+00
4.187500000000e+01,1.921995516943e-02,0.000000000000e+00
4.229166666667e+01,1.717875966450e-02,0.000000000000e+00
4.270833333333e+01,1.537383930884e-02,0.000000000000e+00
4.312500000000e+01,1.382297288394e-02,0.000000000000e+00
4.354166666667e+01,1.251658470241e-02,0.000000000000e+00
4.395833333333e+01,1.141609910032e-02,0.000000000000e+00
4.437500000000e+01,1.045899254388e-02,0.000000000000e+00
4.479166666667e+01,9.569755833288e-03,0.000000000000e+00
4.520833333333e+01,8.674550757653e-03,0.000000000000e+00
4.562500000000e+01,7.716380225257e-03,0.000000000000e+00
4.604166666667e+01,6.667330003749e-03,0.000000000000e+00
4.645833333333e+01,5.534966922012e-03,0.000000000000e+00
4.687500000000e+01,4.361194162665e-03,0.000000000000e+00
4.729166666667e+01,3.213507888097e-03,0.000000000000e+00
4.770833333333e+01,2.170304518882e-03,0.000000000000e+00
4.812500000000e+01,1.303266096553e-03,0.000000000000e+00
4.854166666667e+01,6.605814068031e-04,0.000000000000e+00
4.895833333333e+01,2.546647014476e-04,0.000000000000e+00
4.937500000000e+01,5.711948912243e-05,0.000000000000e+00
4.979166666667e+01,2.155871967395e-06,0.000000000000e+00
