time_ns,Omega_x_rad_per_ns,Omega_y_rad_per_ns
1.437500000000e+01,5.927017379794e-02,1.318967349055e-01
1.479166666667e+01,5.519869600554e-02,1.300510597005e-01
1.520833333333e+01,5.023131944439e-02,1.303537163291e-01
1.562500000000e+01,4.594373405099e-02,1.328419173103e-01
1.604166666667e+01,4.348643949230e-02,1.368995527114e-01
1.645833333333e+01,4.336561809246e-02,1.415008992056e-01
1.687500000000e+01,4.539142425454e-02,1.455364925547e-01
1.729166666667e+01,4.879872469594e-02,1.481297261759e-01
1.770833333333e+01,5.249788939270e-02,1.488613428823e-01
1.812500000000e+01,5.538136581185e-02,1.478491456646e-01
1.854166666667e+01,5.660426112045e-02,1.456727958737e-01
1.895833333333e+01,5.577263361747e-02,1.431765720681e-01
1.937500000000e+01,5.300309991549e-02,1.412145928099e-01
1.979166666667e+01,4.885147494740e-02,1.404143056724e-01
2.020833333333e+01,4.413832948037e-02,1.410220114451e-01
2.062500000000e+01,3.972049635954e-02,1.428641515260e-01
2.104166666667e+01,3.626702879738e-02,1.454222507057e-01
2.145833333333e+01,3.409460738219e-02,1.479906506058e-01
2.187500000000e+01,3.310096635711e-02,1.498712427283e-01
2.229166666667e+01,3.280868848816e-02,1.505572905218e-01
2.270833333333e+01,3.250289706960e-02,1.498645885729e-01
2.312500000000e+01,3.142372948781e-02,1.479799133127e-01
2.354166666667e+01,2.896386659005e-02,1.454141979509e-01
2.395833333333e+01,2.482362661571e-02,1.428708480750e-01
2.437500000000e+01,1.908852952177e-02,1.410634072473e-01
2.479166666667e+01,1.221303315527e-02,1.405324562068e-01
2.520833333333e+01,4.915496557620e-03,1.415112681669e-01
2.562500000000e+01,-1.990447162322e-03,1.438726827419e-01
2.604166666667e+01,-7.787694944296e-03,1.471639900317e-01
2.645833333333e+01,-1.202357184230e-02,1.507139545230e-01
2.687500000000e+01,-1.461172517346e-02,1.537838051355e-01
2.729166666667e+01,-1.584271204925e-02,1.557313454508e-01
2.770833333333e+01,-1.630165809887e-02,1.561585510607e-01
2.812500000000e+01,-1.671384030616e-02,1.550139662096e-01
2.854166666667e+01,-1.775438421947e-02,1.526233967343e-01
2.895833333333e+01,-1.986555050547e-02,1.496311779990e-01
2.937500000000e+01,-2.312558610030e-02,1.468531655842e-01
2.979166666667e+01,-2.720606405678e-02,1.450686186651e-01
3.020833333333e+01,-3.143754921509e-02,1.448022270934e-01
3.062500000000e+01,-3.497658447100e-02,1.461589926292e-01
3.104166666667e+01,-3.703662350416e-02,1.487665999272e-01
3.145833333333e+01,-3.712220628853e-02,1.518523196184e-01
3.187500000000e+01,-3.519918435859e-02,1.544417440531e-01
3.229166666667e+01,-3.174804906326e-02,1.556275590397e-01
3.270833333333e+01,-2.767824750093e-02,1.548319485357e-01
3.312500000000e+01,-2.411886495435e-02,1.519852578826e-01
3.354166666667e+01,-2.213450890569e-02,1.475667000732e-01
3.395833333333e+01,-2.243679870235e-02,1.424922807133e-01
3.437500000000e+01,-2.516680693309e-02,1.378779382183e-01
3.479166666667e+01,-2.980982485355e-02,1.347389906359e-01
3.520833333333e+01,-3.527234493307e-02,1.337015420510e-01
3.562500000000e+01,-4.010919825724e-02,1.347963679805e-01
3.604166666667e+01,-4.284833601584e-02,1.373861898771e-01
3.645833333333e+01,-4.233467390839e-02,1.402492188838e-01
3.687500000000e+01,-3.801093052629e-02,1.418088318319e-01
3.729166666667e+01,-3.007172279996e-02,1.404649706665e-01
3.770833333333e+01,-1.945785704347e-02,1.349552434993e-01
3.812500000000e+01,-7.689296703059e-03,1.246622745969e-01
3.854166666667e+01,3.437042945463e-03,1.097932560022e-01
3.895833333333e+01,1.223175267574e-02,9.138550477745e-02
3.937500000000e+01,1.750016826505e-02,7.113143071654e-02
3.979166666667e+01,1.883757049228e-02,5.105817281098e-02
4.020833333333e+01,1.675006457687e-02,3.312923147900e-02
4.062500000000e+01,1.256346794270e-02,1.884864927606e-02
4.104166666667e+01,8.141527279900e-03,8.944662914298e-03
4.145833333333e+01,5.481439800322e-03,3.199081420931e-03
4.187500000000e+01,6.275084282168e-03,4.732415055580e-04
4.229166666667e+01,1.152384501896e-02,-1.049683052643e-03
4.270833333333e+01,2.128401228945e-02,-3.440494818864e-03
4.312500000000e+01,3.460046054132e-02,-8.515168660600e-03
4.354166666667e+01,4.965417953283e-02,-1.737809536435e-02
4.395833333333e+01,6.410397476932e-02,-3.014463185731e-02
4.437500000000e+01,7.555301268267e-02,-4.591105541020e-02
4.479166666667e+01,8.203256926142e-02,-6.295583590710e-02
4.520833333333e+01,8.238624189842e-02,-7.908725795278e-02
4.562500000000e+01,7.646903493360e-02,-9.203500840401e-02
4.604166666667e+01,6.513833578393e-02,-9.982041742053e-02
4.645833333333e+01,5.007464068934e-02,-1.010882886857e-01
4.687500000000e+01,3.349138676388e-02,-9.538870068790e-02
4.729166666667e+01,1.777194283829e-02,-8.335551614379e-02
4.770833333333e+01,5.050759315895e-03,-6.669402528002e-02
4.812500000000e+01,-3.221631442854e-03,-4.791626830948e-02
4.854166666667e+01,-6.635401602565e-03,-2.984659454509e-02
4.895833333333e+01,-5.975768001347e-03,-1.501216997572e-02
4.937500000000e+01,-3.085849128884e-03,-5.081971982131e-03
4.979166666667e+01,-4.385612741527e-04,-5.031287206019e-04
