time_ns,Omega_x_rad_per_ns,Omega_y_rad_per_ns
1.354166666667e+01,9.600464440744e-02,1.350330086877e-01
1.395833333333e+01,8.784189585010e-02,1.385976747845e-01
1.437500000000e+01,7.917460800259e-02,1.374429123207e-01
1.479166666667e+01,6.975396230480e-02,1.320590799286e-01
1.520833333333e+01,5.927647220382e-02,1.231670167956e-01
1.562500000000e+01,4.750424011926e-02,1.114917900390e-01
1.604166666667e+01,3.453639375530e-02,9.763802129306e-02
1.645833333333e+01,2.109079408629e-02,8.231884892833e-02
1.687500000000e+01,8.361844516750e-03,6.681965282728e-02
1.729166666667e+01,-2.637060847933e-03,5.310596767106e-02
1.770833333333e+01,-1.157628013296e-02,4.327319970669e-02
1.812500000000e+01,-1.856166167673e-02,3.881499536929e-02
1.854166666667e+01,-2.346275024369e-02,4.023935591389e-02
1.895833333333e+01,-2.558440029460e-02,4.700246459294e-02
1.937500000000e+01,-2.403170687492e-02,5.758466262624e-02
1.979166666667e+01,-1.848914007821e-02,6.980489861941e-02
2.020833333333e+01,-9.786110341114e-03,8.146383480213e-02
2.062500000000e+01,2.336227986904e-04,9.101488125331e-02
2.104166666667e+01,9.477030539670e-03,9.778246567478e-02
2.145833333333e+01,1.648494563716e-02,1.016417244126e-01
2.187500000000e+01,2.088807085084e-02,1.025964870985e-01
2.229166666667e+01,2.316098917345e-02,1.006548906766e-01
2.270833333333e+01,2.391312324520e-02,9.585523973428e-02
2.312500000000e+01,2.349159989775e-02,8.819638886742e-02
2.354166666667e+01,2.217471076063e-02,7.779754721820e-02
2.395833333333e+01,2.019064570751e-02,6.543789689289e-02
2.437500000000e+01,1.739314871940e-02,5.288875919408e-02
2.479166666667e+01,1.345598979763e-02,4.268820455916e-02
2.520833333333e+01,8.756105703255e-03,3.744585809889e-02
2.562500000000e+01,4.972083404671e-03,3.877701427958e-02
2.604166666667e+01,4.492370578066e-03,4.632743184264e-02
2.645833333333e+01,8.931980346661e-03,5.770473870624e-02
2.687500000000e+01,1.807110458826e-02,6.949404584791e-02
2.729166666667e+01,3.011763462184e-02,7.852854556851e-02
2.770833333333e+01,4.284076782194e-02,8.262747306697e-02
2.812500000000e+01,5.439149140279e-02,8.083099670133e-02
2.854166666667e+01,6.323172285461e-02,7.335423022571e-02
2.895833333333e+01,6.782040331347e-02,6.119531852710e-02
2.937500000000e+01,6.689400577465e-02,4.573915897316e-02
2.979166666667e+01,6.005997574331e-02,2.894918445338e-02
3.020833333333e+01,4.813343889400e-02,1.374873701961e-02
3.062500000000e+01,3.335622709708e-02,3.588376702096e-03
3.104166666667e+01,1.942217643282e-02,1.001118907136e-03
3.145833333333e+01,1.063194623069e-02,6.095253107783e-03
3.187500000000e+01,1.012796074614e-02,1.632413654653e-02
3.229166666667e+01,1.839945733023e-02,2.796230925169e-02
3.270833333333e+01,3.325698127383e-02,3.817361847458e-02
3.312500000000e+01,5.112889033096e-02,4.608857188725e-02
3.354166666667e+01,6.855935847127e-02,5.241510604577e-02
3.395833333333e+01,8.308765292338e-02,5.838441025726e-02
3.437500000000e+01,9.340883958257e-02,6.499915694207e-02
3.479166666667e+01,9.906521101978e-02,7.279643675120e-02
3.520833333333e+01,1.000554919387e-01,8.174875759579e-02
3.562500000000e+01,9.672394099716e-02,9.115512159423e-02
3.604166666667e+01,8.988502477502e-02,9.977471232452e-02
3.645833333333e+01,8.082288894396e-02,1.062440821701e-01
3.687500000000e+01,7.103760163662e-02,1.094709066541e-01
3.729166666667e+01,6.192799132268e-02,1.088096225916e-01
3.770833333333e+01,5.457278074192e-02,1.040853317695e-01
3.812500000000e+01,4.960500968783e-02,9.556296394429e-02
3.854166666667e+01,4.714647039175e-02,8.385645540480e-02
3.895833333333e+01,4.685416641124e-02,6.976195866478e-02
3.937500000000e+01,4.814073789259e-02,5.410187535342e-02
3.979166666667e+01,5.048989073298e-02,3.770910876293e-02
4.020833333333e+01,5.366645088687e-02,2.154856226698e-02
4.062500000000e+01,5.770743799337e-02,6.812980544363e-03
4.104166666667e+01,6.277552859651e-02,-5.144687551382e-03
4.145833333333e+01,6.901522095018e-02,-1.301705960850e-02
4.187500000000e+01,7.645217701578e-02,-1.577417517601e-02
4.229166666667e+01,8.489959176421e-02,-1.286434597873e-02
4.270833333333e+01,9.388129109166e-02,-4.398228372425e-03
4.312500000000e+01,1.026607276953e-01,8.700890231718e-03
4.354166666667e+01,1.104337359539e-01,2.469755235817e-02
4.395833333333e+01,1.165873934398e-01,4.132017196271e-02
4.437500000000e+01,1.208236529587e-01,5.626500349165e-02
4.479166666667e+01,1.230584975805e-01,6.768762751203e-02
4.520833333333e+01,1.232260657447e-01,7.446767435452e-02
4.562500000000e+01,1.211749252181e-01,7.624464269557e-02
4.604166666667e+01,1.166898832283e-01,7.335358999432e-02
4.645833333333e+01,1.095270503361e-01,6.671532210772e-02
4.687500000000e+01,9.940150049360e-02,5.760608013425e-02
4.729166666667e+01,8.606228148326e-02,4.726236719765e-02
4.770833333333e+01,6.965427633480e-02,3.651511239481e-02
4.812500000000e+01,5.124855149696e-02,2.582625811787e-02
4.854166666667e+01,3.297006100005e-02,1.579241156882e-02
4.895833333333e+01,1.733101671883e-02,7.519041626577e-03
4.937500000000e+01,6.262484404996e-03,2.206675924866e-03
4.979166666667e+01,6.834655245162e-04,1.531705036103e-04
